"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"162","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 16+. Reference period: June Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"163","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 16+."
"164","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 16+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"165","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"166","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+."
"167","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Geographic limitation: Guatemala City Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"168","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Not available; Refers to age group 7+."
"169","Primary source: Household or labour force survey; Repository: CARIBBEAN; Refers to age group 14+."
"170","Primary source: Household or labour force survey; Repository: CARIBBEAN. Refers to age group 14-24."
"171","Primary source: Official estimates; Repository: LABORSTA. Reference period: July."
"172","Primary source: Official estimates; Repository: LABORSTA; Refers to age group 10+. Reference period: July."
"173","Primary source: Official estimates; Repository: LABORSTA. Refers to age group 10-24; Reference period: July."
"174","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: March Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"175","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: May Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"176","Primary source: Household or labour force survey; Repository: SIAL. Reference period: September Geographic limitation: Excluding the province of Islas de la Bahía Notes: Data are derived from micro-sources."
"177","Primary source: Household or labour force survey; Repository: SIAL. Reference period: September."
"178","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"179","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: March Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"180","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: March Geographic limitation: Five major cities Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"181","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: March Geographic limitation: 16 major cities Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"182","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: March Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"183","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: May Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"184","Primary source: Household or labour force survey; Repository: SIAL. Reference period: September Geographic limitation: Excluding the province of Islas de la Bahía Notes: The criteria of availability for work is not verified. Data are derived from micro-sources."
"185","Primary source: Household or labour force survey; Repository: SIAL; Coverage: Civilian. Reference period: September Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía Notes: The criteria of availability for work is not verified."
"186","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 15-29; Reference period: March Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"187","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 15-29; Reference period: May Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"188","Primary source: Household or labour force survey; Repository: SIAL. Reference period: October Geographic limitation: Excluding the provinces of Gracias a Dios and Islas de la Bahía."
"189","Primary source: Household or labour force survey; Repository: LMIL. Reference period: September Geographic limitation: Urban areas."
"190","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Notes: Methodology revised."
"191","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Continuous survey."
"192","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Continuous survey Notes: Continuous survey introduced."
"193","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Average of April and November."
"194","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Continuous survey."
"195","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Continuous survey Notes: Continuous survey introduced."
"196","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Average of April and November."
"197","Primary source: Household or labour force survey; Repository: LMIL. Geographic limitation: Excluding Leh ad Kargil districts of Jammu and Kashmi, certain interior villages of Nagaland and villages in Andaman and Nicobar Islands Notes: Data are based on the national sample survey conducted every five years."
"198","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: May."
"199","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: May Notes: Data based on Intercensal Population Survey results."
"200","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: February."
"201","Primary source: Population census; Repository: LMIL; Refers to age group 10+. Notes: Data correspond to the Persian calendar equivalent of 1996-1997."
"202","Primary source: Population census; Repository: LMIL; Refers to age group 10+."
"203","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey."
"204","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Notes: Continuous survey introduced."
"205","Primary source: Population census; Repository: LABORSTA."
"206","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Coverage limitation: Excluding students."
"207","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Coverage limitation: Excluding students Notes: Methodology revised."
"208","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Coverage limitation: Excluding students Notes: Revised definitions of labour force characteristics. Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"209","Primary source: Household or labour force survey; Repository: OECD. Reference period: Average of quarterly estimates Notes: Estimation methodology and definitions revised."
"210","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"211","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+."
"212","Primary source: Household or labour force survey; Repository: CARIBBEAN; Coverage: Civilian; Refers to age group 14+."
"213","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: October Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"214","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 14-24."
"215","Primary source: Household or labour force survey; Repository: CARIBBEAN; Coverage: Civilian. Refers to age group 14-24."
"216","Primary source: Household or labour force survey; Repository: OECD. Reference period: Average of monthly estimates Coverage limitation: Excluding seasonal workers."
"217","Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: Average of monthly estimates."
"218","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: November."
"219","Primary source: Population census; Repository: LMIL; Coverage: Civilian. Reference period: March of the preceding year to March of the current year."
"220","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian; Refers to age group 12+."
"221","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"222","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+."
"223","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 14-24."
"224","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: Average of February, May, August and November."
"225","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: Average of February, May, August and November Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"226","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: May."
"227","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: May Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"228","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 14-24; Reference period: Average of February, May, August and November."
"229","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 14-24; Reference period: Average of February, May, August and November Notes: The lower age bound for unemployment is 14 years but 15 years for labour force."
"230","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 15-64. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"231","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 15-64."
"232","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: December Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"233","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 16+."
"234","Primary source: Population census; Repository: LABORSTA. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"235","Primary source: Official estimates; Repository: LABORSTA; Refers to age group 12+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"236","Primary source: Official estimates; Repository: LABORSTA; Refers to age group 12+."
"237","Primary source: Household or labour force survey; Repository: OECD."
"238","Primary source: Household or labour force survey; Repository: OECD. Reference period: Biennial estimates Notes: Estimated based on rates of growth between survey years 1995/1993."
"239","Primary source: Household or labour force survey; Repository: OECD. Reference period: Biennial estimates."
"240","Primary source: Household or labour force survey; Repository: OECD. Reference period: Biennial estimates Notes: Estimated based on rates of growth between survey years 1993/1991."
"241","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 12+. Reference period: Second quarter."
"242","Primary source: Official estimates; Repository: OECD. Reference period: Biennial survey Notes: Estimated based on rates of growth between survey years 1995/1993."
"243","Primary source: Household or labour force survey; Repository: OECD. Reference period: Biennial survey."
"244","Primary source: Official estimates; Repository: OECD. Reference period: Biennial survey Notes: Estimated based on rates of growth between survey years 1993/1991."
"245","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 12-24; Reference period: Second quarter."
"246","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian. Reference period: October 2002 to September 2003."
"247","Primary source: Population census; Repository: LMIL. Reference period: January."
"248","Primary source: Household or labour force survey; Repository: LABORSTA. Geographic limitation: Urban areas."
"249","Primary source: Household or labour force survey; Repository: LABORSTA. Geographic limitation: Urban areas Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"250","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Not available; Refers to age group 10+."
"251","Primary source: Population census; Repository: LMIL. Reference period: August."
"252","Primary source: Household or labour force survey; Repository: LMIL. Reference period: September."
"253","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian. Reference period: June to July."
"254","Primary source: Population census; Repository: LABORSTA; Refers to age group 15-69."
"255","Primary source: Household or labour force survey; Repository: LMIL. Reference period: June to July."
"256","Primary source: Population census; Repository: LABORSTA. Notes: The adult age is 25-69 for unemployment and 25+ for labour force."
"257","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 15-64. Reference period: Continuous survey."
"258","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 15-64. Reference period: Continuous survey Notes: Definitions revised."
"259","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 15-64. Reference period: Continuous survey Notes: Continuous survey introduced."
"260","Primary source: Household or labour force survey; Repository: OECD. Reference period: 1 January."
"261","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Notes: Definition of unemployment revised."
"262","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: October Geographic limitation: Curaçao."
"263","Primary source: Household or labour force survey; Repository: CARIBBEAN. Reference period: October Geographic limitation: Curaçao."
"264","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: October Geographic limitation: Curaçao Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"265","Primary source: Population census; Repository: LABORSTA; Refers to age group 14+."
"266","Primary source: Population census; Repository: LABORSTA. Refers to age group 14-29."
"267","Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: Average of quarterly estimates Geographic limitation: Excluding Chathams, Antarctic Territory and other minor offshore islands."
"268","Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: Average of quarterly estimates Geographic limitation: Excluding Chathams, Antarctic Territory and other minor offshore islands Notes: Sampling frame and questionnaire revised."
"269","Primary source: Household or labour force survey; Repository: LMIL. Reference period: November Notes: The criteria of availability for work is not verified."
"270","Primary source: Household or labour force survey; Repository: LMIL. Reference period: July Geographic limitation: Urban areas."
"271","Primary source: Official estimates; Repository: LABORSTA; Refers to age group 10+."
"272","Primary source: Official estimates; Repository: LABORSTA; Refers to age group 10+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"273","Primary source: Household or labour force survey; Repository: LMIL. Reference period: October Geographic limitation: Urban areas."
"274","Primary source: Household or labour force survey; Repository: LMIL. Geographic limitation: Urban areas."
"275","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Average of quarterly estimates."
"276","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Average of quarterly estimates Notes: Collection methodology revised (for measurement of employment)."
"277","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Average of quarterly estimates."
"278","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: July Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"279","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July of the preceding year to June of the current year."
"280","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: July of the preceding year to June of the current year Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"281","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July of the preceding year to June of the current year Notes: Computed from 1987-88 survey results."
"282","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: July of the preceding year to June of the current year Notes: Computed from 1987-88 survey results. Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"283","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: July of the preceding year to June of the current year."
"284","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July Notes: Computed from 1987-88 survey results."
"285","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: August."
"286","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: August Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"287","Primary source: Household or labour force survey; Repository: LMIL. Reference period: August Geographic limitation: Excluding areas of a predominantly indigenous population."
"288","Primary source: Population census; Repository: LABORSTA; Refers to age group 10+. Reference period: July."
"289","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to November Geographic limitation: Excluding the departments of Boquerón and Alto Paraguay."
"290","Primary source: Household or labour force survey; Repository: SIAL. Reference period: November to December Geographic limitation: Excluding the departments of Boquerón and Alto Paraguay."
"291","Primary source: Household or labour force survey; Repository: SIAL. Reference period: September to August."
"292","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to July."
"293","Primary source: Household or labour force survey; Repository: SIAL. Geographic limitation: Urban areas Notes: Data are derived from micro-sources."
"294","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to October Notes: Data are derived from micro-sources."
"295","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Geographic limitation: Asunción metropolitan area."
"296","Primary source: Household or labour force survey; Repository: SIAL. Geographic limitation: Asunción metropolitan area Notes: Data are derived from micro-sources."
"297","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 12+. Geographic limitation: Asunción metropolitan area Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"298","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to November Geographic limitation: Excluding the departments of Boquerón and Alto Paraguay Coverage limitation: Including persons not looking for work due to sickness, bad weather or waiting responses and available to work."
"299","Primary source: Household or labour force survey; Repository: SIAL. Reference period: November to December Geographic limitation: Excluding the departments of Boquerón and Alto Paraguay Coverage limitation: Including persons not looking for work due to sickness, bad weather or waiting responses and available to work."
"300","Primary source: Household or labour force survey; Repository: SIAL. Reference period: September to August Coverage limitation: Including persons not looking for work due to sickness or bad weather or awaiting responses, but who were available to work."
"301","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to July Coverage limitation: Including persons not looking for work due to sickness or bad weather or awaiting responses, but who were available to work."
"302","Primary source: Household or labour force survey; Repository: SIAL. Reference period: August to October Coverage limitation: Including persons not looking for work due to sickness or bad weather or awaiting responses, but who were available to work. Notes: Data are derived from micro-sources."
"303","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Metropolitan Lima."
"304","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: August Geographic limitation: Metropolitan Lima."
"305","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: July Geographic limitation: Metropolitan Lima."
"306","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: October Geographic limitation: Metropolitan Lima Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"307","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Third quarter Geographic limitation: Urban areas."
"308","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Third quarter Geographic limitation: Urban areas Notes: Methodology revised."
"309","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: September to October Geographic limitation: Metropolitan Lima."
"310","Primary source: Household or labour force survey; Repository: SIAL. Geographic limitation: Metropolitan Lima Notes: Data are derived from micro-sources."
"311","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: Third quarter Geographic limitation: Metropolitan Lima."
"312","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 14-24; Reference period: August Geographic limitation: Metropolitan Lima."
"313","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 14-24; Reference period: Third quarter Geographic limitation: Metropolitan Lima."
"314","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Fourth quarter Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"315","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Fourth quarter."
"316","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Notes: Continuous survey introduced and questionnaire revised."
"317","Primary source: Household or labour force survey; Repository: OECD. Reference period: Average of quarterly estimates Geographic limitation: Excluding Madeira and Azores Islands."
"318","Primary source: Household or labour force survey; Repository: OECD. Reference period: Average of quarterly estimates Geographic limitation: Excluding Madeira and Azores Islands Notes: Sampling frame and definitions revised."
"319","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 16+. Notes: Estimates based on 2000 census results."
"320","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 16-24; Coverage limitation: Excluding persons temporarily laid off Notes: Estimates based on 2000 census results."
"321","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Refers to age group 16-24; Coverage limitation: Excluding persons temporarily laid off."
"322","Primary source: Population census; Repository: LABORSTA. Reference period: March."
"323","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Second quarter Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"324","Primary source: Household or labour force survey; Repository: LABORSTA. Notes: Estimates based on 2002 census results."
"325","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: March."
"326","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 14+. Reference period: March Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"327","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 14-24; Reference period: March."
"328","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-72. Reference period: November."
"329","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-72. Reference period: November Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"330","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-72. Reference period: October."
"331","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-72. Reference period: October Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"332","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-72. Reference period: March."
"333","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-64. Notes: Estimates are based on a socio-demographic survey."
"334","Primary source: Household or labour force survey; Repository: LMIL. Reference period: End of 1988 to the beginning of 1989."
"335","Primary source: Household or labour force survey; Repository: LABORSTA. Notes: Estimates are based on a socio-demographic survey."
"336","Primary source: Household or labour force survey; Repository: LMIL; Refers to age group 10+."
"337","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: October Geographic limitation: Excluding Kosovo and Metohia Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"338","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: May Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"339","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Average of March and September Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"340","Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian. Reference period: August."
"341","Primary source: Population census; Repository: LABORSTA. Reference period: June."
"342","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Notes: Methodology revised."
"343","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Coverage limitation: Excluding conscripts."
"344","Primary source: Household or labour force survey; Repository: CCNM. Reference period: Average of first, second and fourth quarters."
"345","Primary source: Household or labour force survey; Repository: OECD. Reference period: Continuous survey Notes: Sample design revised."
"346","Primary source: Household or labour force survey; Repository: LMIL; Refers to age group 15-64. Reference period: September."
"347","Primary source: Household or labour force survey; Repository: LMIL. Reference period: March."
"348","Primary source: Household or labour force survey; Repository: LMIL; Refers to age group 15-65. Reference period: September."
"349","Primary source: Household or labour force survey; Repository: LMIL. Reference period: February."
"350","Primary source: Household or labour force survey; Repository: LMIL. Reference period: October."
"351","Primary source: Household or labour force survey; Repository: LMIL; Refers to age group 15-65. Reference period: October."
"352","Primary source: Household or labour force survey; Repository: LMIL. Reference period: September Notes: Due to rounding, the total may not equal the sum of components."
"353","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+."
"354","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Notes: Definition of unemployment revised."
"355","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Geographic limitation: Excluding Ceuta and Melilla provinces."
"356","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24."
"357","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Notes: Definition of unemployment revised."
"358","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Geographic limitation: Excluding Ceuta and Melilla provinces."
"359","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: August Geographic limitation: Excluding the Northern province."
"360","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First quarter Geographic limitation: Excluding the Northern province."
"361","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: First quarter Geographic limitation: Excluding the Northern and Eastern provinces Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"362","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First quarter Geographic limitation: Excluding the Northern and Eastern provinces."
"363","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: First quarter Geographic limitation: Excluding the Northern and Eastern provinces."
"364","Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: First quarter."
"365","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First quarter."
"366","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: August Geographic limitation: Excluding the Northern province."
"367","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Third quarter Geographic limitation: Excluding the Northern province."
"368","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: First quarter Geographic limitation: Excluding the Northern province."
"369","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Fourth quarter Geographic limitation: Excluding the Northern and Eastern provinces."
"370","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Third quarter Geographic limitation: Excluding the Northern and Eastern provinces."
"371","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: First quarter Geographic limitation: Excluding the Northern and Eastern provinces."
"372","Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: First quarter."
"373","Primary source: Population census; Repository: LABORSTA; Refers to age group 15-69. Reference period: March."
"374","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First semester."
"375","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First semester Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"376","Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: First semester Notes: The lower age bound for unemployment is 15 years but 14 years for labour force."
"377","Primary source: Household or labour force survey; Repository: LABORSTA. Refers to age group 15-29; Reference period: First semester Notes: The adult age is 30+ for unemployment and 30-65 for labour force."
"378","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: April."
"379","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Second quarter."
"380","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Continuous survey Notes: Continuous survey introduced and definitions revised."
"381","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Average of monthly estimates."
"382","Primary source: Household or labour force survey; Repository: OECD; Refers to age group 16+. Reference period: Average of monthly estimates Notes: Questionnaire and definitions revised."
"383","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: April."
"384","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Second quarter."
"385","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Continuous survey Notes: Continuous survey introduced and definitions revised."
"386","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Average of monthly estimates."
"387","Primary source: Household or labour force survey; Repository: OECD. Refers to age group 16-24; Reference period: Average of monthly estimates Notes: Questionnaire and definitions revised."
"388","Primary source: Household or labour force survey; Repository: OECD. Reference period: Second quarter."
