Country or Area,Male_Population,Female_Population,Year,GDP,Inflation,Unemployment_Rate
Djibouti,,,2008,982534421.93,9.523655216,
Djibouti,,,2009,1049054416.75,1.686429501,
Dominica,,,1977,36370369.73,,
Dominica,,,1978,45170369.57,11.11456091,
Dominica,,,1979,44296295.51,20.24270253,
Dominica,,,1980,59099998.96,16.76784004,
Dominica,,,1981,66218517.35,-0.035247432,
Dominica,,,1982,72051850.58,4.489199968,
Dominica,,,1983,79925924.51,8.020745441,
Dominica,,,1984,89848146.56,6.628200138,
Dominica,,,1985,98585183.44,8.332633012,
Dominica,,,1986,112074072.09,6.168171519,
Dominica,,,1987,126348145.92,4.852733507,
Dominica,,,1988,143766658.20,4.814980936,
Dominica,,,1989,153374077.29,6.942696691,
Dominica,35613,35900,1990,166322225.21,3.028173074,
Dominica,35927,35878,1991,180437033.85,7.830898628,
Dominica,35992,35662,1992,191759261.80,4.142712521,
Dominica,36517,35617,1993,200418509.05,2.787874629,
Dominica,37015,35398,1994,215459267.31,5.987655492,
Dominica,37400,35203,1995,224037021.23,1.967576211,
Dominica,37238,35252,1996,236444440.27,2.821780566,
Dominica,36906,35277,1997,245781477.14,2.422005543,
Dominica,36678,35364,1998,258440730.25,0.16434834,
Dominica,36561,35253,1999,267740736.01,2.895424577,
Dominica,35744,35800,2000,328735889.75,25.61441288,
Dominica,35073,35681,2001,336628431.46,2.58718542,
Dominica,35472,34910,2002,332789446.34,0.679535017,
Dominica,,,2003,346546279.81,-3.202815169,
Dominica,,,2004,372811238.97,4.127038123,
Dominica,,,2005,368138885.56,-0.828920561,
Dominica,,,2006,394316511.48,2.355596479,
Dominica,,,2007,424135813.33,3.54926324,
Dominica,,,2008,462155244.50,1.10665931,
Dominica,,,2009,481255452.19,4.906155745,
Dominica,,,2010,471851097.83,-2.281199671,
Dominica,,,2011,482277143.11,1.133410741,
Dominican Republic,,,1960,672399744.00,,
Dominican Republic,,,1961,654100160.00,-0.417953243,
Dominican Republic,,,1962,824099968.00,7.640191525,
Dominican Republic,,,1963,940799872.00,7.19040387,
Dominican Republic,,,1964,1025599872.00,2.106256184,
Dominican Republic,,,1965,888099968.00,-1.056860135,
Dominican Republic,,,1966,983900032.00,-2.358703276,
Dominican Republic,,,1967,1034800000.00,1.786304228,
Dominican Republic,,,1968,1079100032.00,4.032531046,
Dominican Republic,,,1969,1230499968.00,2.830478037,
Dominican Republic,,,1970,1485400064.00,2.104839563,
Dominican Republic,,,1971,1666400000.00,1.184974827,
Dominican Republic,,,1972,1987299968.00,8.028427271,
Dominican Republic,,,1973,2344699904.00,4.507195703,
Dominican Republic,,,1974,2925600000.00,17.71017903,
Dominican Republic,,,1975,3599300096.00,16.95403872,
Dominican Republic,,,1976,3951399936.00,2.861785852,
Dominican Republic,,,1977,4587100160.00,10.57915992,
Dominican Republic,,,1978,4774400000.00,1.901790146,
Dominican Republic,,,1979,5498800128.00,10.17989884,
Dominican Republic,,,1980,6631000064.00,11.68968614,
Dominican Republic,,,1981,7266999808.00,5.093449292,
Dominican Republic,,,1982,7964000256.00,7.760768032,
Dominican Republic,,,1983,8622000128.00,3.473480821,
Dominican Republic,,,1984,10330399744.00,18.33184848,
Dominican Republic,3342887,3265023,1985,5044579958.67,55.29218461,
Dominican Republic,,,1986,6122128260.09,9.387266172,
Dominican Republic,,,1987,5827050853.14,14.42295623,
Dominican Republic,,,1988,5374300248.49,43.5358762,
Dominican Republic,,,1989,6686592726.81,23.60879809,
Dominican Republic,3684905,3609907,1990,7073674721.59,50.45925317,
Dominican Republic,,,1991,9724379019.62,102.7546351,19.7
Dominican Republic,,,1992,11277694536.95,5.6167065,20.3
Dominican Republic,3550797,3742593,1993,12976408000.00,5.008565487,19.9
Dominican Republic,,,1994,14511134920.63,10.18385483,16
Dominican Republic,4039902,3973481,1995,16358496124.03,9.404434819,15.9
Dominican Republic,,,1996,18131813000.63,3.432405479,16.7
Dominican Republic,,,1997,19593449903.26,8.66123322,15.9
Dominican Republic,,,1998,21171235997.85,6.00013109,
Dominican Republic,,,1999,21709041189.32,3.479598447,
Dominican Republic,4397456,4346527,2000,23996656675.83,6.914373549,
Dominican Republic,,,2001,24894907435.14,5.10810512,
Dominican Republic,4265215,4297326,2002,26570402718.80,5.471727681,
Dominican Republic,,,2003,21268012747.27,33.63376473,
Dominican Republic,,,2004,22039232609.96,45.19112841,
Dominican Republic,4751838,4717763,2005,34004033803.94,2.694558283,
Dominican Republic,,,2006,35952845582.50,5.399655891,
Dominican Republic,,,2007,41314666868.56,5.700857255,
Dominican Republic,,,2008,45805370531.82,9.767641715,
Dominican Republic,,,2009,46788255295.43,2.953400644,
Dominican Republic,,,2010,51576212062.57,5.141807804,
Dominican Republic,,,2011,55611245616.43,6.649936948,
Ecuador,,,1960,1010325080.40,,
Ecuador,,,1961,979108815.58,4.981363231,
Ecuador,,,1962,958598183.03,2.148797551,
Ecuador,,,1963,1038389646.32,4.282145804,
Ecuador,,,1964,1156150862.05,3.273168577,
Ecuador,,,1965,1237593188.67,3.752892307,
Ecuador,,,1966,1333639229.30,7.857330325,
Ecuador,,,1967,1459699785.69,2.297724279,
Ecuador,,,1968,1558747201.06,4.358532101,
Ecuador,,,1969,1738833527.24,5.791484528,
Ecuador,,,1970,1674802833.49,-10.49518693,
Ecuador,,,1971,1619776520.07,-9.153978367,
Ecuador,,,1972,1931926152.12,14.03335969,
Ecuador,,,1973,2594243512.57,15.60530241,
Ecuador,,,1974,3927882997.99,39.73091125,
Ecuador,,,1975,4651229549.40,9.310032953,
Ecuador,,,1976,5686725732.85,13.58281674,
Ecuador,,,1977,6925319593.20,19.02076804,
Ecuador,,,1978,7778728875.47,5.162408982,
Ecuador,,,1979,9588596389.57,17.15917138,
Ecuador,,,1980,11900704785.85,18.83000259,
Ecuador,,,1981,13974698911.67,13.60480228,
Ecuador,,,1982,13194324575.43,-5.043661875,
Ecuador,,,1983,11188362805.59,-13.00080551,
Ecuador,,,1984,11386458404.70,-1.989399913,
Ecuador,4575793,4523004,1985,11840675754.33,1.04196598,
Ecuador,,,1986,10309942622.10,-16.3336098,
Ecuador,,,1987,9099361934.14,-9.806719248,7.2
Ecuador,,,1988,9098361006.33,-7.729995232,7
Ecuador,,,1989,9527567454.74,3.700572467,7.9
Ecuador,4796412,5107245,1990,10355963786.80,5.855808947,6.1
Ecuador,,,1991,11348439539.98,4.173239248,5.8
Ecuador,5398462,5342337,1992,11996750826.48,4.137639799,8.9
Ecuador,,,1993,15063220705.48,25.19127788,8.3
Ecuador,5638647,5582423,1994,18581908127.48,17.81939537,7.1
Ecuador,5758141,5669459,1995,20205685541.42,6.864543065,6.9
Ecuador,5877274,5821222,1996,21278200686.28,2.838987589,10.4
Ecuador,5914625,5858242,1997,23647336355.16,6.805088419,9.2
Ecuador,6001552,5946036,1998,23266151902.58,-3.647657395,11.5
Ecuador,6087690,6033294,1999,16681996553.87,-23.47887605,14.4
Ecuador,6175859,6127186,2000,15941641913.47,-7.043515261,9
Ecuador,6018353,6214366,2001,21250000896.00,26.60602776,10.4167
Ecuador,6354906,6305821,2002,24717858000.00,10.66273622,8.64167
Ecuador,6444656,6397920,2003,28409459000.00,11.29179538,9.825
Ecuador,6535564,6491327,2004,32645622000.00,5.59355448,8.6
Ecuador,6549513,6511480,2005,36942384000.00,7.015148869,10.7092
Ecuador,,,2006,41705009000.00,7.771279147,10.1325
Ecuador,,,2007,45503563000.00,6.929252431,8.21748
Ecuador,,,2008,54208524000.00,11.08580283,6.905
Ecuador,,,2009,52021861000.00,-4.379818473,8.48028
Ecuador,,,2010,57978116000.00,7.595866872,
Ecuador,,,2011,67002768302.19,10.27253666,
El Salvador,,,1960,625600000.00,,
El Salvador,,,1961,636240000.00,-1.765505856,
El Salvador,,,1962,706080000.00,-0.871628366,
El Salvador,,,1963,746159936.00,1.314368732,
El Salvador,,,1964,822439936.00,0.820039392,
El Salvador,,,1965,877719961.60,1.284071081,
El Salvador,,,1966,929520025.60,-1.175310191,
El Salvador,,,1967,976199987.20,-0.393510154,
El Salvador,,,1968,1009760051.20,0.194827795,
El Salvador,,,1969,1049400012.80,0.42543518,
El Salvador,,,1970,1132920012.80,4.837511855,
El Salvador,,,1971,1186119987.20,0.806453469,
El Salvador,,,1972,1263720038.40,0.400320766,
El Salvador,,,1973,1442319974.40,8.841359976,
El Salvador,,,1974,1665879961.60,9.649149619,
El Salvador,,,1975,1884120064.00,9.887977686,
El Salvador,,,1976,2328280064.00,17.63421348,
El Salvador,,,1977,2941640089.60,18.32163004,
El Salvador,,,1978,3127959961.60,0.960012556,
El Salvador,,,1979,3463639859.20,15.56240678,
El Salvador,,,1980,3573959884.80,16.95186558,
El Salvador,,,1981,3437200179.20,7.397482849,
El Salvador,,,1982,3399189149.55,5.549885332,
El Salvador,,,1983,3506347772.36,1.593010963,
El Salvador,,,1984,3661683395.97,3.052361892,
El Salvador,2372636,2423615,1985,3800368586.63,3.15144321,16.9
El Salvador,2422143,2526351,1986,3771663198.32,-0.942940831,7.9
El Salvador,2482153,2571809,1987,3958045811.32,2.36853291,
El Salvador,2490269,2599730,1988,4189880000.12,3.906488536,9.4
El Salvador,2547862,2645487,1989,4372215335.38,3.357307356,8.4
El Salvador,2501840,2608336,1990,4800907894.74,4.743979292,10
El Salvador,2624080,2726533,1991,5310996633.42,6.806242727,7.5
El Salvador,2485613,2790968,1992,5954671445.64,4.253875214,7.9
El Salvador,,,1993,6937988505.75,8.515927242,9.9
El Salvador,,,1994,8085554285.71,9.891626295,7.7
El Salvador,2776269,2874862,1995,9500491428.57,10.43687064,7.7
El Salvador,2835313,2951780,1996,10315542857.14,6.757537729,7.7
El Salvador,2896114,3012346,1997,11134716450.10,3.544665587,8
El Salvador,2957835,3073491,1998,12008418171.43,3.949123525,7.3
El Salvador,3019645,3134666,1999,12464655104.00,0.33875659,7
El Salvador,3080704,3157566,2000,13134147768.00,3.150424099,7
El Salvador,3141208,3255682,2001,13812744074.38,3.399310882,7
El Salvador,3201720,3316078,2002,14306700000.00,1.207639501,6.2
El Salvador,3261938,3376230,2003,15046700000.00,2.807783379,6.9
El Salvador,3321564,3435844,2004,15798300000.00,3.08744535,
El Salvador,3270977,3397379,2005,17093800000.00,4.477895773,
El Salvador,,,2006,18550700000.00,4.437434441,
El Salvador,,,2007,20104900000.00,4.370536969,
El Salvador,,,2008,21431000000.00,5.254720102,
El Salvador,,,2009,20661000000.00,-0.47475412,
El Salvador,,,2010,21427900000.00,2.315439798,
El Salvador,,,2011,23054100000.00,6.029569157,
Equatorial Guinea,,,1962,9122751.68,,
Equatorial Guinea,,,1963,10840095.29,,
Equatorial Guinea,,,1964,12712471.29,,
Equatorial Guinea,,,1965,64748333.33,,
Equatorial Guinea,,,1966,69110000.00,,
Equatorial Guinea,,,1967,72317446.93,,
Equatorial Guinea,,,1968,67514285.71,,
Equatorial Guinea,,,1969,67225714.29,,
Equatorial Guinea,,,1970,66331428.57,,
Equatorial Guinea,,,1971,64946954.76,,
Equatorial Guinea,,,1972,65429198.24,,
Equatorial Guinea,,,1973,81203226.91,,
Equatorial Guinea,,,1974,94159862.71,,
Equatorial Guinea,,,1975,104295643.39,,
Equatorial Guinea,,,1976,103653049.94,,
Equatorial Guinea,,,1977,103987520.08,,
Equatorial Guinea,149272,154632,1985,79591332.16,,
Equatorial Guinea,,,1986,98848991.08,-1.981339657,
Equatorial Guinea,,,1987,119715252.68,0.637593722,
Equatorial Guinea,,,1988,127202126.14,2.580831584,
Equatorial Guinea,,,1989,112006699.30,-4.516648726,
Equatorial Guinea,167107,172595,1990,132136515.31,-2.496223982,
Equatorial Guinea,172860,183240,1991,130595413.31,3.586915691,
Equatorial Guinea,,,1992,154184144.88,0.069347049,
Equatorial Guinea,,,1993,152130369.83,-0.699192991,
Equatorial Guinea,,,1994,125745167.44,54.17915802,
Equatorial Guinea,188246,193811,1995,163980056.86,2.607072275,
Equatorial Guinea,,,1996,259074043.42,25.3789401,
Equatorial Guinea,,,1997,497741982.03,28.05150091,
Equatorial Guinea,,,1998,455800102.92,-24.07642898,
Equatorial Guinea,,,1999,872015592.01,41.15963906,
Equatorial Guinea,212451,218138,2000,1254223037.34,46.56174334,
Equatorial Guinea,,,2001,1736112613.06,-11.97152743,
Equatorial Guinea,501387,513612,2002,2146760325.08,-1.582890271,
Equatorial Guinea,,,2003,2952360964.27,0.635621899,
Equatorial Guinea,,,2004,5240842261.15,16.92276351,
Equatorial Guinea,239351,244747,2005,8217298403.81,42.64497277,
Equatorial Guinea,,,2006,9603185319.30,14.40990675,
Equatorial Guinea,,,2007,12574935589.67,-1.17040109,
Equatorial Guinea,,,2008,18423594508.83,23.68635997,
Equatorial Guinea,,,2009,12232619307.83,-33.78553041,
Equatorial Guinea,,,2010,14500472161.87,25.28145449,
Equatorial Guinea,,,2011,19789801404.17,21.41333539,
Eritrea,,,1992,477101651.65,,
Eritrea,,,1993,467876293.71,-1.383170015,
Eritrea,,,1994,531688311.69,10.43214786,
Eritrea,1567225,1646083,1995,578015625.00,9.81004062,
Eritrea,,,1996,693535954.19,9.074833559,
Eritrea,,,1997,686494476.14,3.897151912,
Eritrea,,,1998,745526149.50,9.109172678,
Eritrea,,,1999,688921325.71,2.318561597,
Eritrea,1801927,1882369,2000,633600000.00,24.97759526,
Eritrea,,,2001,687595191.09,5.170785558,
Eritrea,,,2002,675480056.97,17.70789654,
Eritrea,,,2003,870232527.98,31.5848131,
Eritrea,,,2004,1109048050.77,24.79468082,
Eritrea,2218358,2308364,2005,1098393404.43,7.630151768,
Eritrea,,,2006,1211186991.87,11.38830895,
Eritrea,,,2007,1317983739.84,7.287061783,
Eritrea,,,2008,1380162601.63,16.08673675,
Eritrea,,,2009,1856715447.15,29.50846413,
Eritrea,,,2010,2117008130.08,11.56101833,
Eritrea,,,2011,2608715447.15,13.34579645,
Estonia,665310,771834,1995,3776938816.71,,9.725
Estonia,654423,761171,1996,4727884886.92,24.13619034,9.95
Estonia,646245,753290,1997,5052078017.81,10.23794813,9.65
Estonia,639629,746527,1998,5593921751.89,5.150290253,9.85
Estonia,634484,741170,1999,5709010492.22,6.771463866,12.225
Estonia,631851,737982,2000,5675174661.88,4.792985992,13.575
Estonia,629020,735081,2001,6237914200.45,6.477933583,12.575
Estonia,626276,732368,2002,7318186726.90,4.686435103,10.25
Estonia,623705,729852,2003,9840743037.25,4.04207945,10.025
Estonia,621525,727765,2004,12025943709.99,4.458085788,9.65
Estonia,619073,725239,2005,13905561150.08,6.060844417,7.9
Estonia,,,2006,16798495347.75,8.772549489,5.9
Estonia,,,2007,21993658963.81,11.63933595,4.65
Estonia,,,2008,23882826894.20,5.327443615,5.5
Estonia,,,2009,19225808565.20,-1.001545316,13.75
Estonia,,,2010,18822715730.26,1.077087327,
Estonia,,,2011,22184722472.22,3.737207441,
Ethiopia,,,1981,7269140970.84,,
Ethiopia,,,1982,7649012444.11,4.270633862,
Ethiopia,,,1983,8502744998.11,2.703618639,
Ethiopia,,,1984,8034754137.62,-2.733879137,54.69
Ethiopia,21557505,21879582,1985,9408755194.80,31.78752258,56.37
Ethiopia,,,1986,9773749423.86,-5.272663866,52.59
Ethiopia,,,1987,10447188525.31,-6.120972548,58.24
Ethiopia,,,1988,10825913263.64,3.106075663,55.29
Ethiopia,,,1989,11389270973.50,5.584832522,51.33
Ethiopia,25394138,25753600,1990,12082576935.27,3.271733372,44.21
Ethiopia,,,1991,13361446739.17,19.08376972,44.31
Ethiopia,,,1992,14098012280.75,15.53249297,70.86
Ethiopia,,,1993,8763557094.07,13.37635277,62.94
Ethiopia,26910698,26566567,1994,6875170145.31,2.930820861,
Ethiopia,27498620,30345329,1995,7605674115.75,12.70672017,
Ethiopia,28344000,28028000,1996,8482883272.62,0.238993447,
Ethiopia,29202000,28915000,1997,8890826692.79,4.520806995,
Ethiopia,30071000,29811000,1998,8069437010.95,-0.437435903,
Ethiopia,30956000,30716000,1999,7827068144.67,0.662849003,
Ethiopia,34478144,34910293,2000,8179533779.17,6.879437896,
Ethiopia,32815082,32559238,2001,8168590426.73,-5.754635665,
Ethiopia,33707000,33513000,2002,7789548644.40,-3.621357913,
Ethiopia,34653000,34474000,2003,8556184065.69,12.76748364,
Ethiopia,35618000,35448000,2004,10053969882.40,3.911626017,
Ethiopia,39278215,39707642,2005,12306605472.93,9.875290768,
Ethiopia,,,2006,15164485977.36,11.55209069,
Ethiopia,,,2007,19552720846.35,17.22083925,
Ethiopia,,,2008,26642461516.19,30.31248562,
Ethiopia,,,2009,31963408038.48,24.14607439,
Ethiopia,,,2010,29684016194.44,3.855907596,
Ethiopia,,,2011,31708848032.84,24.40253631,
Fiji,,,1960,112334368.40,,
Fiji,,,1961,116993977.85,0.608977113,
Fiji,,,1962,122912941.21,1.402525078,
Fiji,,,1963,129461581.52,-0.969270057,
Fiji,,,1964,140040154.32,3.140746034,
Fiji,,,1965,147084750.03,7.950934697,
Fiji,,,1966,150603925.52,2.482876712,
Fiji,,,1967,162625885.86,-3.598219931,
Fiji,,,1968,166952937.14,3.29113507,
Fiji,,,1969,182182067.70,6.494226483,
Fiji,,,1970,219878482.17,6.831294554,
Fiji,,,1971,247749327.72,3.359259177,
Fiji,,,1972,316650508.97,14.72537148,
Fiji,,,1973,425963354.32,15.99744965,
Fiji,,,1974,558589870.90,29.64571204,
Fiji,,,1975,684268314.88,24.31865752,
Fiji,,,1976,694552425.09,7.911445103,
Fiji,,,1977,719533150.21,-0.032029322,
Fiji,,,1978,829239489.84,4.431881064,
Fiji,,,1979,1019743927.25,8.141349608,
Fiji,,,1980,1202567354.52,17.31170561,
Fiji,,,1981,1235899836.18,0.978210058,
Fiji,,,1982,1194015409.70,12.10856689,
Fiji,,,1983,1123107240.90,6.826345474,
Fiji,,,1984,1177997413.63,3.007499719,
Fiji,351509,349686,1985,1141210124.83,8.223477893,8.1
Fiji,362568,352807,1986,1290228616.82,3.043471636,7.5
Fiji,,,1987,1177908191.98,7.340009204,9.3
Fiji,,,1988,1109976927.92,7.328014536,9.4
Fiji,,,1989,1182686577.23,2.848296668,6.1
Fiji,367436,356124,1990,1337024782.23,6.679472111,6.4
Fiji,,,1991,1383843860.12,5.993127576,5.9
Fiji,,,1992,1531803060.55,6.265133423,5.4
Fiji,,,1993,1635426125.31,7.236737074,5.9
Fiji,,,1994,1825285158.12,0.841610862,5.7
Fiji,390214,377722,1995,1970347720.97,1.156902903,5.4
Fiji,393931,381146,1996,2129266728.43,2.89599185,
Fiji,,,1997,2093994597.22,3.450612265,7
Fiji,,,1998,1656784779.55,7.487580902,7.9
Fiji,,,1999,1942170999.19,6.811092605,8.3
Fiji,407064,394617,2000,1684109743.49,-4.666524071,9.2
Fiji,,,2001,1660102345.60,3.361065269,7.8
Fiji,,,2002,1842691481.09,3.319015835,7.6
Fiji,,,2003,2315935752.72,7.873830347,7.3
Fiji,,,2004,2727507212.93,2.239113015,
Fiji,420196,407850,2005,3006725014.78,6.817738084,
Fiji,,,2006,3103099942.23,3.733812366,
Fiji,,,2007,3379863773.65,2.955230997,
Fiji,,,2008,3589854454.20,3.293645182,
Fiji,,,2009,2878524079.46,-0.229797502,
Fiji,,,2010,3173108250.76,8.210156783,
Fiji,,,2011,3812749215.92,10.11896134,
Finland,,,1960,5224102195.53,,
Finland,,,1961,5921659485.03,5.341778022,
Finland,,,1962,6340580854.39,3.973944989,
Finland,,,1963,6885920328.66,5.146610108,
Finland,,,1964,7766655085.79,7.17576839,
Finland,,,1965,8589340019.03,5.02328994,
Finland,,,1966,9208524504.88,4.723843626,
Finland,,,1967,9368954010.31,7.362064371,
Finland,,,1968,8823033880.33,12.06376651,
Finland,,,1969,10070766720.50,4.150325901,
Finland,,,1970,11222537751.19,5.796190728,
Finland,,,1971,12378521928.30,7.364097338,
Finland,,,1972,14567968586.83,8.244069855,
Finland,,,1973,19240941960.48,13.77204309,
Finland,,,1974,24553503031.52,22.07139743,
Finland,,,1975,29122353321.48,13.56799301,
Finland,,,1976,31470995537.78,13.12468146,
Finland,,,1977,33101667404.46,9.418662287,
Finland,,,1978,35825270758.12,7.454190619,
Finland,,,1979,43936803541.44,8.304979539,
Finland,,,1980,53007650621.61,9.635583787,
Finland,,,1981,51791127032.24,11.5931672,
Finland,,,1982,52177130874.55,9.200224391,
Finland,,,1983,50285012809.56,8.095451116,
Finland,,,1984,52118124258.01,8.462011986,
Finland,2377978,2528708,1985,54979854182.66,5.310975694,5
Finland,2381823,2536331,1986,72319962467.75,4.819356711,5.4
Finland,2389367,2542756,1987,90045989449.48,4.323761786,5
Finland,2397118,2549363,1988,107182658137.88,7.646511464,4.5
Finland,2407064,2557307,1989,116795067202.44,6.385324162,3.4
Finland,2426204,2566989,1990,138883532887.58,5.428823205,3.4
Finland,2434623,2579117,1991,125300691074.84,1.500639772,7.5
Finland,2450162,2591830,1992,110171223785.51,0.918939283,13
Finland,2463739,2602708,1993,87346726345.37,1.92384478,17.875
Finland,2475923,2612411,1994,100630620375.64,1.637163435,18.3917
Finland,2486675,2621120,1995,130806100217.87,4.523087419,17.2167
Finland,2496149,2628425,1996,128308309603.94,-0.363798545,17.9417
Finland,2504847,2634988,1997,122987057610.81,1.991910102,16.35
Finland,2512587,2640911,1998,129763017356.48,3.412473531,14.675
Finland,2519551,2645924,1999,130322821223.10,0.933767796,13.9
